contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
JS_YC_contig_14784079||full	21133	NA	98235.4355	21.51260377	low	28.63744559	4	DTR_278971	29	6.95	12.2432737	38.50958855	2	1
ZJ_NB_contig_21842429||full	21122	NA	197710	10.68332406	medium	5.353392115	1	GCA_902985825.1	45.97	86.69	9.621090863	15.86633624	10	1
ZJ_NB_contig_19176365	21113	NA	171158.1365	12.33537618	high	2.481257725	6	GCA_902985825.1	64.83	69.27	9.424574679	22.06508325	13	1
LN_DD_contig_1981181||full	21104	NA	34433.03913	61.28997189	low	16.08865138	19	DTR_300639	51.3	8.72	31.57	69.22	1	1
ZJ_WZ_contig_23196401	21103	NA	120420.7054	17.52439494	high	1.634980552	7	DTR_110462	64.3	98.5	12.39438687	34.84397237	2	1
ZJ_WZ_contig_5209188||full	21103	NA	318423.2253	6.627343209	medium	8.496201785	16	862408	35.89	31.69	NA	NA	0	1
SD_QD_contig_22806252	21095	NA	25030.89061	84.27586668	medium	7.915736882	9	DTR_578607	51	66.36	46.63590486	74.15033531	7	1.01
ZJ_NB_contig_26289709||full	21095	NA	305609.1511	6.902607439	medium	9.520956138	20	GCA_002826725.1	42.54	18.05	5.697558743	30.6752755	9	1
JS_LYG_contig_13994642||full_1	21089	NA	43167.15581	48.85427266	low	16.73083269	80	DTR_891187	28.23	13.23	27.22862991	60.72528724	3	1
LN_DD_contig_11243341	21089	NA	178061.0845	11.84368839	medium	9.112036409	46	GCA_902985415.1	36.83	26.48	9.490403166	20.24569095	13	1
JS_YC_contig_21076320||full	21087	NA	45353.78039	46.4944704	medium	8.224490706	6	DTR_041589	29.15	22.65	NA	NA	0	1
ZJ_WZ_contig_1924836	21071	NA	37110.97839	56.77834677	medium	7.58967794	74	DTR_293755	32.95	41.87	36.01244969	60.82576687	12	1
JS_YC_contig_12894141	21069	NA	56904	37.02551666	medium	8.190459471	1	DTR_868741	40.49	32.36	28.18242003	56.75180505	3	1
GX_BH_contig_24953155	21061	NA	45770.88061	46.01397159	low	16.08865138	343	DTR_053285	47.86	7.75	29.53634986	56.48544216	3	1
HN_SY_contig_19635562||full	21052	NA	57152.11812	36.83503025	low	14.35300741	8	DTR_028422	32.82	16.56	14.45295681	52.04574868	4	1
ZJ_WZ_contig_20765968	21047	NA	64576.94011	32.59212958	high	3.346812569	26	DTR_289513	63.3	41.13	28.49474912	53.32083351	3	1
HN_SY_contig_6553498	21043	NA	145081.9392	14.50421749	medium	6.825556852	3	DTR_188052	42.85	48.54	9.671819686	43.75014061	2	1
GD_ZH_contig_21487357	21042	NA	111962	18.79387649	medium	5.947666952	1	729779	53.07	25.08	9.82	47.24	1	1
JS_YC_contig_15114261	21041	NA	151993.6818	13.84333859	medium	7.001267394	6	DTR_269254	51.49	60.04	11.26	47.56	1	1
ZJ_WZ_contig_1041455	21035	NA	42762.0193	49.1908482	low	16.73083269	93	DTR_723815	27.93	15.41	24.58870036	62.66487365	2	1
ZJ_WZ_contig_8260340	21026	NA	216716.3365	9.702083534	medium	7.601239774	12	DTR_264211	47.17	47.31	10.0818781	14.1498584	5	1
ZJ_NB_contig_22333704	21015	NA	105825.2606	19.85820765	medium	5.201846209	2	DTR_892591	54.63	42.62	26.43142462	63.32027663	2	1
ZJ_WZ_contig_17011223	21011	NA	528131	3.978369003	high	4.997577001	1	DTR_285855	36.22	64.82	13.38148248	28.6761186	2	1
ZJ_WZ_contig_24756484	21006	NA	74288	28.27643765	low	12.03871007	1	3300037309|Ga0394874_0000530	36.5	19.16	18.52019286	40.73805174	7	1
ZJ_NB_contig_4848909||full	20997	NA	281431.0457	7.46079735	medium	5.668660129	13	3300034166|Ga0335016_0000003	53.44	28.88	2.992069452	15.91538951	6	1
ZJ_WZ_contig_269385||full	20988	NA	41375	50.72628399	low	28.63744559	1	DTR_183866	31.1	6.8	NA	NA	0	1
ZJ_WZ_contig_26366043||full	20983	NA	19939.1481	100	medium	7.510837786	2	DTR_113458	51.52	52.97	21.22829602	71.8035674	5	1.01
GD_ZH_contig_17644710	20980	NA	138479.8571	15.15021783	medium	7.389383138	7	DTR_299431	46.58	54.69	11.42661297	30.94193584	10	1
GX_BH_contig_31011294||full	20979	NA	45237	46.37575436	medium	7.389383138	1	DTR_275372	45.4	55.39	31.51128248	54.71748198	5	1
JS_LYG_contig_18987239	20965	NA	95043	22.05843671	medium	7.901790901	1	DTR_203235	51.66	67.97	15.74220915	54.49113725	2	1
HN_SY_contig_9033525	20964	NA	70276	29.83095225	high	4.244038393	1	3300007900|Ga0111031_1102211	61.04	22.07	26.09007788	61.04281296	3	1
SD_QD_contig_16624448	20960	NA	64676.34751	32.40751961	medium	7.917995983	18	DTR_071127	54.6	71.75	15.67691953	61.24791055	3	1
ZJ_NB_contig_16944685||full	20949	NA	68708.45159	30.48969889	medium	5.201846209	4	DTR_890268	54.66	43.34	14.48	59.3	1	1
ZJ_NB_contig_19913192||full	20941	NA	407571.7493	5.137991049	low	13.64999406	6	3300020704|Ga0214250_1000002	38.7	13.98	6.389512319	14.27144433	4	1
HN_SY_contig_24578192||full	20937	NA	113231	18.49051938	medium	8.340989314	1	DTR_200414	44.55	30.7	20.16374373	43.42074303	4	1
JS_LYG_contig_6038384	20937	NA	42505.67744	49.25694934	medium	7.423183582	215	DTR_888779	42.41	32.85	27.97178998	60.43911203	9	1
JS_LYG_contig_6198144||0_partial	20934	NA	128165.2603	16.33359925	low	27.44131295	5	3300033148|Ga0366832_1000055	25.7	9.57	9.830504886	24.15872964	2	1
JS_LYG_contig_4395096	20930	NA	67403.57158	31.051767	medium	8.190459471	3	DTR_004259	37.9	29.77	31.34299475	74.12129597	2	1
ZJ_NB_contig_4313042	20925	NA	46645.95574	44.85919448	low	25.01689934	36	DTR_106867	47	3.28	14.44786096	59.85668449	2	1
ZJ_NB_contig_21634816||full	20922	NA	54556	38.34958575	medium	5.990653246	1	DTR_024239	53.41	51.14	14.67870081	33.16552443	5	1
ZJ_NB_contig_1429733	20917	NA	6948.366089	100	low	16.08865138	12	DTR_072401	52.4	7.77	100	100	1	1
JS_YC_contig_28295994	20913	NA	109073.0545	19.17338806	medium	7.423183582	4	DTR_090120	41	36.96	11.74456739	24.25035812	4	1
ZJ_WZ_contig_26098509	20904	NA	156138.6613	13.38809993	medium	8.766359984	82	DTR_409527	40.35	23.2	26.98901585	61.00564585	3	1
GX_BH_contig_13158606	20893	NA	47300.17607	44.17108293	medium	7.578690058	4	DTR_169766	48.19	27.59	26.59490948	63.44092218	4	1
HN_SY_contig_27112039||full	20891	NA	333787.5073	6.258772286	medium	8.407072626	19	862408	35.13	33.58	NA	NA	0	1
ZJ_NB_contig_21948479	20883	NA	NA	NA	NA	NA	0	NA	NA	NA	100	100	1	1.02
SD_QD_contig_25219901||full	20877	NA	56299.34779	37.08213473	low	22.30139005	25	DTR_104798	59.2	2.29	18.83107018	55.09171949	3	1
ZJ_NB_contig_6223074	20872	NA	93958.92224	22.21396277	medium	7.476826122	19	DTR_578480	43.84	62.57	12.06410699	41.1843891	3	1
HN_SY_contig_37749||full	20831	NA	494821.8158	4.209798221	low	17.62152176	57	784340	47.49	8.8	NA	NA	0	1
ZJ_WZ_contig_9130411	20829	NA	59435.77398	35.04455079	medium	7.578690058	79	GCA_902985935.1	49.07	28.9	30.40276228	51.04106807	5	1
ZJ_NB_contig_27077495	20818	NA	113145.4908	18.39931919	low	10.81740148	146	DTR_348933	50.03	15.34	9.497423313	57.93490798	2	1.01
ZJ_NB_contig_24215919||full	20817	NA	180607.8613	11.52607636	medium	7.423183582	133	3300021124|Ga0214199_1000001	39.36	35.63	9.651124211	16.83790691	16	1
GD_ZH_contig_4327156	20811	NA	620146.9605	3.355817464	low	23.48414693	25	67117	48.24	7.06	8.232089377	30.67869329	5	1
JS_YC_contig_21450580	20811	NA	58770.87428	35.41039717	medium	7.874146309	77	DTR_292474	52.78	67.22	29.16856424	52.5307388	14	1
ZJ_NB_contig_28165759	20808	NA	47524.97143	43.78329828	high	4.188450789	3	DTR_033091	57.24	82.56	18.92273572	49.84119522	2	1
ZJ_WZ_contig_1649081_fragment_1	20797	NA	167923.001	12.38484298	medium	8.340989314	7	DTR_233849	46.28	28.62	16.62	65.13	1	1
SD_DY_contig_709133	20784	NA	159568.387	13.02513636	medium	6.825556852	9	673522	45.06	47.99	8.673958164	21.04467544	6	1
JS_YC_contig_11621822	20767	NA	59195.69926	35.08194051	low	13.36263736	9	DTR_891530	30.23	19.31	27.70757362	57.39147101	4	1
JS_LYG_contig_9350742	20757	NA	60730.37639	34.1789418	high	2.172468641	108	DTR_308457	73.44	74.77	23.04815811	40.30688109	11	1
GD_ZH_contig_10002082||0_partial	20756	NA	228540.7301	9.081969762	low	14.16952127	69	3300008997|Ga0115662_1000026	53.8	9.77	NA	NA	0	1
GD_ZH_contig_12333669	20749	NA	156647.3171	13.2456785	low	13.64999406	42	DTR_299431	41.28	13.77	12.17051956	38.21316851	4	1
SD_DY_contig_8096472	20744	NA	59219.24604	35.02915249	medium	6.825556852	2	3300005096|Ga0072503_120028	43.31	50.78	29.40784928	58.55325696	6	1
JS_YC_contig_5354400	20737	NA	98039.70592	21.15163423	low	19.91946961	332	DTR_793576	35.2	11.44	18.75645649	54.8664691	2	1.01
FJ_XM_contig_16355498	20731	NA	110269.7105	18.80026701	medium	6.706881745	50	GCA_903232365.1	41.34	72.85	10.47792741	26.98567638	5	1
FJ_XM_contig_30220217||full	20699	NA	111847.8238	18.50639494	medium	7.551078726	123	DTR_344501	46.02	69.43	17.93403848	28.71778749	14	1
FJ_XM_contig_12429679||full	20694	NA	14845.48739	100	low	19.91946961	7	DTR_716318	37.48	12.42	100	100	2	1.01
GX_BH_contig_5276018	20693	NA	54225.33779	38.16112696	low	12.58938245	2	DTR_223346	45.04	17.41	26.83072085	53.90232469	3	1
GD_ST_contig_14338610	20685	NA	74289.21079	27.84388174	medium	7.578690058	175	DTR_325076	50.69	27.63	25.69046872	34.96812129	11	1
ZJ_WZ_contig_22892600	20677	NA	183168.1528	11.28853444	medium	5.095907482	11	DTR_716813	34.17	55.84	11.6683024	20.23970868	3	1
JS_LYG_contig_24163058	20672	NA	49414.26772	41.83407132	medium	8.261904672	142	DTR_226658	47.46	26.18	28.84455547	49.34819501	5	1
ZJ_NB_contig_10265140||full	20636	NA	295411.2759	6.985515342	medium	8.224490706	11	DTR_099034	29.12	22.61	14.26	58.41	1	1
JS_LYG_contig_16557166	20632	NA	119931.0074	17.20322412	high	2.06990652	25	DTR_110462	61.4	87.45	9.810409134	43.37641791	4	1
SD_DY_contig_20563488	20623	NA	44964.13173	45.86544698	medium	7.476826122	4	GCA_002603885.1	43.89	64.47	38.98840736	51.17691736	13	1
JS_LYG_contig_23254396||full	20618	NA	64023.59413	32.20375282	low	26.86721147	55	701160	40.7	5.5	12.04	59.06	1	1.01
JS_LYG_contig_17389516	20611	NA	58899.91621	34.99325861	low	11.44290415	47	3300046534|Ga0491194_0000530	42.19	20.28	29.10000898	39.93489505	7	1
HN_SY_contig_34300676||full	20604	NA	110331	18.67471518	medium	8.224490706	1	3300033148|Ga0366832_1000132	28.1	26.98	13.3	55.88	1	1
FJ_XM_contig_28168220	20598	NA	62302.12112	33.06147468	medium	8.224490706	34	DTR_891679	28.81	26.22	22.04980592	53.38773652	9	1
ZJ_WZ_contig_6189905	20586	NA	122100.1287	16.85993309	low	28.63744559	27	DTR_308960	28.81	7.07	8.84	15.16	1	1
JS_YC_contig_12226141	20576	NA	38455.35122	53.50620745	low	14.35300741	140	DTR_229021	33.46	16.54	21.87159335	58.57333789	7	1
ZJ_WZ_contig_24665301	20570	NA	46015.02826	44.70278684	medium	8.498586837	36	GCA_012950085.1	44.54	34.55	27.98657532	47.71215736	7	1
GD_ZH_contig_11876987	20569	NA	179534.1711	11.4568719	high	3.507645383	131	GCA_903232575.1	61.4	66.94	10.87000495	18.4945935	16	1
JS_YC_contig_24748079	20558	NA	113020.8856	18.1895584	low	24.08093136	103	354199	31.58	12.39	32.48453789	66.78349183	4	1
LN_DD_contig_7711394||full	20558	NA	55822	36.827774	high	2.034585558	1	644583	68.02	87.8	19.8327317	53.00576976	9	1
FJ_XM_contig_22233679	20554	NA	123440.0366	16.65099959	low	12.58938245	23	DTR_226388	43.25	15.98	13.75	30.48872159	2	1
GD_ST_contig_7410871	20549	NA	40572.08105	50.64812913	medium	5.658152937	20	DTR_023160	53.74	33.45	24.16683101	55.12796119	6	1
JS_LYG_contig_9893569	20549	NA	933292.7919	2.20177421	medium	8.766359984	28	GCA_002924545.1	38.69	25.33	1.645015763	7.239059494	8	1
FJ_XM_contig_65507||full	20536	NA	202411.4877	10.14566922	low	13.64999406	27	DTR_013569	41.57	15.58	NA	NA	0	1
SD_QD_contig_8819000	20523	NA	45659.86003	44.94757537	high	2.256112495	15	GCA_020483985.1	60.78	81.68	36.72706226	55.85281067	16	1
SD_DY_contig_2937675||full	20503	NA	134566.3329	15.23635188	low	12.58938245	232	DTR_053227	45.1	12.76	NA	NA	0	1
LN_DD_contig_16241869||full	20498	NA	159072.4009	12.88595626	low	24.08093136	3	GCA_007998955.1	32.2	12.07	8.613553459	16.73962264	2	1.01
ZJ_NB_contig_20853087	20497	NA	36980.78289	55.42608458	high	2.628531863	70	DTR_292514	81.83	53.72	24.04659674	58.03028787	9	1
ZJ_NB_contig_17975846	20494	NA	105640.4867	19.39975917	low	19.91946961	510	GCA_009657395.1	33.42	10.09	13.94615012	36.23489104	2	1
ZJ_NB_contig_16795493	20491	NA	5820	100	low	27.44131295	1	DTR_172682	26.4	7.88	100	100	1	1
JS_YC_contig_26516613	20480	NA	83161.50185	24.62677987	medium	8.224490706	5	729779	31.75	26.41	13.81921125	60.82072067	3	1
GD_ZH_contig_4108084||full	20478	NA	38761.43181	52.83086574	low	18.56425129	5	DTR_300639	38.1	11.13	NA	NA	0	1
JS_LYG_contig_8633452||full	20477	NA	85536.69016	23.9394346	low	24.08093136	5	GCA_002613625.1	31.1	9.51	16.39	48.6	1	1
JS_LYG_contig_16240250	20475	NA	37325.04429	54.85592955	medium	7.631264103	49	DTR_313906	41.54	41.02	27.90307502	59.63016657	8	1
JS_LYG_contig_1628248	20474	NA	56036.09578	36.53716362	low	27.442762	13	GCA_000882995.1	32.9	3.42	29.97744056	41.57776276	4	1
JS_LYG_contig_3218174	20472	NA	65164.13171	31.41605583	medium	8.766359984	3	DTR_133025	37.57	25.01	28.29213492	36.15802945	6	1
ZJ_WZ_contig_16671124||full	20472	NA	107761.4094	18.99752435	medium	6.825556852	3	DTR_200418	44.68	50.77	10.27041275	39.37213999	4	1
ZJ_WZ_contig_16489363||full	20459	NA	81241.34862	25.18298914	high	3.393573546	2	DTR_892343	57.97	62.33	26.4389199	53.44580285	10	1
LN_DD_contig_25070076||0_partial	20456	NA	136375.0063	14.99981599	low	17.62152176	23	DTR_187355	47.4	8.1	17.40065176	51.54706448	4	1
GX_BH_contig_14394448	20455	NA	46535.79549	43.95541064	low	22.2765314	16	DTR_716712	25.86	17.68	25.42967204	59.5245328	3	1
JS_YC_contig_14490329||full	20454	NA	59784.72213	34.21275415	medium	7.010385295	4	DTR_868741	49.19	32.7	25.63322002	55.69208718	5	1
GD_ZH_contig_25321784	20449	NA	88859	23.01286308	medium	8.190459471	1	DTR_267566	42.18	29.2	24.47694699	78.32171802	3	1
LN_DD_contig_13215809	20439	NA	38768.26664	52.72095395	medium	9.112036409	47	DTR_698751	32.71	27.12	27.93844928	56.70354216	6	1
ZJ_WZ_contig_16145551	20437	NA	55281.76422	36.96879122	medium	7.631264103	53	DTR_347125	38.53	37.84	22.75620537	56.24079601	12	1
HN_SY_contig_16685248	20436	NA	61557.39495	33.19828595	low	14.35300741	28	289414	33.95	16.43	24.105255	55.16309228	7	1
SD_QD_contig_10044444	20432	NA	44165.31234	46.26255067	low	18.56425129	17	DTR_642707	39.89	9.85	27.04221374	64.96427218	5	1
ZJ_WZ_contig_11550629	20426	NA	81297.95925	25.12486191	high	2.240531475	2	DTR_892343	69.42	70.76	13.78798983	34.95766206	5	1
GD_ZH_contig_19828584||full	20425	NA	84976.01405	24.03619448	medium	6.513645105	171	DTR_888965	47.72	40.42	21.13	53.67333333	2	1
ZJ_WZ_contig_11382573	20417	NA	40660.64646	50.21317116	medium	7.631264103	637	GCA_003031025.1	40.1	39.34	42.07871506	55.47733432	11	1
ZJ_WZ_contig_13463139||full	20414	NA	102529.2733	19.91041128	low	13.64999406	81	DTR_201395	39.82	13.66	22.31235417	61.38895833	2	1
FJ_XM_contig_23122117	20409	NA	57750.33829	35.34005272	medium	9.112036409	212	DTR_231051	36.76	25.04	26.36178065	52.99901808	11	1
SD_QD_contig_2428949||full	20404	NA	67637.44162	30.16672351	medium	8.224490706	23	DTR_329187	29.01	25	27.01270544	64.11102402	2	1
ZJ_WZ_contig_24138700	20400	NA	81873.68387	24.91643106	low	11.44290415	17	3300037466|Ga0395898_0000667	41.3	18.21	29.97530127	67.03626297	4	1
SD_QD_contig_23912935	20395	NA	68781.11922	29.65203276	low	11.44290415	9	3300001687|WOR8_10000098	37.74	21.18	22.11506944	62.20886574	2	1
ZJ_NB_contig_2124592	20380	NA	108299.2214	18.81823316	low	16.73083269	30	DTR_716188	30.6	15.26	16.48329669	25.07206143	4	1
FJ_XM_contig_23912790	20378	NA	39171.15972	52.02296829	medium	8.190459471	24	DTR_310584	41.05	31.7	39.4778985	60.48056829	8	1
FJ_XM_contig_15118793	20373	NA	110434.9228	18.44796871	medium	8.340989314	52	DTR_890853	47.16	30.98	16.27592951	60.60539892	3	1
ZJ_WZ_contig_12947765	20369	NA	173665.4595	11.72887232	high	1.616297172	5	GCA_001754245.1	79.19	97.97	10.85477968	12.73336238	20	1
ZJ_WZ_contig_156833	20366	NA	62434.25774	32.61991211	medium	8.261904672	2	DTR_890124	44.51	26	12.1	47.45	1	1
HN_SY_contig_14878575	20353	NA	60517.07369	33.63183108	medium	7.031932584	73	DTR_104700	35.51	45.82	27.9278973	53.56895794	4	1
LN_DD_contig_17078062	20348	NA	173349.8282	11.73811374	low	11.44290415	5	DTR_701470	38.5	20.73	13.29630193	39.85780967	3	1
ZJ_NB_contig_11275125	20340	NA	113142.691	17.97729912	medium	6.326372556	4	DTR_890520	40.09	54.99	10.59	26.16	1	1
GX_BH_contig_18460485	20329	NA	45808	44.37871114	low	14.35300741	1	DTR_122207	34.45	15.75	13.62563327	23.49559546	2	1
SD_DY_contig_5620758||full	20326	NA	87912.11861	23.12081693	low	27.442762	8	DTR_349859	37	2.69	9.183964839	38.93754318	3	1
ZJ_WZ_contig_25861452||full	20325	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1
ZJ_WZ_contig_27143712	20323	NA	97813.10941	20.77737854	low	24.08093136	18	DTR_449040	29.82	10.83	9.04	22.15	1	1
GX_BH_contig_30274969	20319	NA	148884.6583	13.64747734	medium	9.520956138	20	GCA_002605765.1	43.57	21.85	28.73271563	42.31715931	10	1
ZJ_WZ_contig_14531469	20308	NA	461648.6141	4.399016781	medium	6.825556852	2	3300042542|Ga0453075_0000001	46.68	47.74	5.28	21.41	1	1
LN_DD_contig_19658954	20305	NA	184664.4756	10.99561783	high	2.267700459	5	3300032235|Ga0335262_1233138	85.78	80.83	7.897012604	22.43180769	10	1.01
ZJ_NB_contig_27303429||0_partial	20296	NA	45310.79712	44.79285576	low	16.73083269	36	DTR_134626	29.8	17.02	34.96	58.55	1	1
LN_DD_contig_16230572	20282	NA	452119.6316	4.485980829	low	14.35300741	10	3300042446|Ga0454391_0000007	34.3	13.41	6.508116776	22.59779032	3	1.02
GD_ZH_contig_5073221||full_1	20277	NA	113000.0053	17.94424695	low	27.44131295	2	DTR_142188	25.7	9.72	11.35328873	31.19247172	4	1
JS_YC_contig_18698945||full	20242	NA	NA	NA	NA	NA	0	NA	NA	NA	1.64	18.54	1	1
SD_DY_contig_13477839	20239	NA	85984.61983	23.53793044	medium	7.423183582	3	DTR_041603	38.43	32.7	10.0401866	29.06307897	3	1
ZJ_WZ_contig_3815069	20232	NA	60104.93135	33.66113153	high	1.769464105	136	DTR_342622	61.32	91.03	18.98644875	33.07515708	8	1
JS_LYG_contig_20345897	20215	NA	43730.57648	46.22623718	medium	7.150954744	2	DTR_321592	37.52	47.1	30.57	61.7	1	1
LN_DD_contig_7454959	20215	NA	346707.6378	5.830560909	medium	7.476826122	2	GCA_013364725.1	43.77	62.83	6.695528134	8.115347154	3	1.02
ZJ_NB_contig_6425521	20215	NA	63426	31.87178759	low	18.56425129	1	3300033149|Ga0366834_1000708	40.84	10.62	25.29905673	62.31397042	3	1
HN_SY_contig_27738466||0_partial	20209	NA	161561.9639	12.50851346	low	27.442762	5	3300017780|Ga0181346_1000002	33.3	2	9.1	15.23	1	1
JS_YC_contig_26275505	20204	NA	43255.59903	46.70840412	low	21.17047385	419	DTR_014263	23.93	16.83	30.22	66.27	1	1
GD_ZH_contig_8493655	20192	NA	65308.46876	30.91788919	medium	6.825556852	6	3300001765|MIS_1001708	47.05	52.1	19.44439812	30.36288821	7	1
JS_YC_contig_24263292	20189	NA	131190.5038	15.38907117	medium	8.766359984	16	DTR_889100	38.4	25.79	3.521276705	7.142036655	4	1.01
ZJ_WZ_contig_7598689||full	20181	NA	39074.62426	51.64732964	medium	7.423183582	233	DTR_275147	40.95	32.64	33.41996272	52.2010533	8	1
ZJ_WZ_contig_9337450	20175	NA	65119.43423	30.98153453	high	4.251646511	12	DTR_289513	41.71	88.96	23.25503819	33.1067416	4	1
SD_QD_contig_2627416	20166	NA	45540.10991	44.28184306	medium	6.931601298	9	DTR_283839	38.62	72.25	41.95409091	56.55128788	2	1
GD_ZH_contig_5788786	20164	NA	55767.76578	36.15708773	medium	8.037132519	8	GCA_902996725.1	26	37.01	23.12670138	61.17247993	7	1
LN_DD_contig_11579062	20160	NA	NA	NA	NA	NA	0	NA	NA	NA	3.21	15.33	1	1
SD_QD_contig_18790143	20153	NA	120682.3135	16.69921583	high	2.311818752	32	DTR_314445	70.76	66.41	11.51	22.16	1	1
JS_YC_contig_27905511	20152	NA	122458.0043	16.45625381	medium	8.496201785	36	DTR_890739	35.99	31.83	10.1589916	54.81722689	2	1
FJ_XM_contig_26936145||full	20147	NA	144571.1115	13.9357025	low	26.86721147	14	DTR_397068	40.1	4.11	NA	NA	0	1
ZJ_WZ_contig_13471422||full	20141	NA	83096.56651	24.23806524	low	27.44131295	48	3300044846|Ga0453141_0000003	26.3	7.76	21.53532751	37.01296943	2	1
JS_LYG_contig_19340250	20140	NA	167720.716	12.00805749	medium	7.031932584	16	GCA_902985825.1	37.12	45.19	9.019059293	16.69587012	9	1
SD_QD_contig_24188814||full	20138	NA	60609.0641	33.2260534	medium	8.261904672	5	3300033148|Ga0366832_1000765	43.32	23.65	25.8239546	43.84191716	5	1
ZJ_NB_contig_15111548	20137	NA	334976.6884	6.011463096	medium	5.372030912	12	GCA_000924835.1	30.55	48.6	4.406789807	11.84198561	10	1
ZJ_WZ_contig_24355904	20134	NA	166733	12.07559391	high	2.235099338	1	DTR_889459	71.04	78.05	NA	NA	0	1
GX_BH_contig_19420013	20120	NA	46831.46969	42.96256371	low	12.58938245	8	DTR_182961	45.22	16.94	25.58859602	54.65802633	5	1
SD_QD_contig_21402017	20101	NA	44911.34134	44.75706893	medium	5.990653246	28	DTR_633843	52.92	49.7	37.56468806	50.63384275	11	1
SD_DY_contig_25222067	20096	NA	323101.7495	6.21971253	medium	8.766359984	31	GCA_002114025.1	38.93	25.58	3.058474576	16.41409861	2	1
LN_DD_contig_3105010	20092	NA	25721.48702	78.11367975	high	3.725164769	5	DTR_698916	57.96	34.12	27.15547078	67.44982794	13	1
SD_DY_contig_28867333	20084	NA	312995.6254	6.4167031	low	13.64999406	22	3300046660|Ga0495625_0000006	39.19	12.75	3.67	17.27	1	1
ZJ_WZ_contig_15745873	20072	NA	80899.64508	24.81098648	medium	8.096342706	2	936718	49.66	23.47	13.73	50.99	1	1
JS_LYG_contig_24355287	20070	NA	64649.91186	31.04412585	high	4.060816708	3	3300028840|Ga0309773_1001008	58.33	41.7	25.77154949	57.08762074	3	1
SD_QD_contig_6550578	20070	NA	87938	22.82289795	medium	6.513645105	1	DTR_201405	51.96	38.73	22.97431632	46.5483411	12	1
LN_DD_contig_5032224	20064	NA	53730.59961	37.34185017	medium	7.150954744	5	GCA_019089955.1	39.19	43.42	21.06882064	54.74137592	2	1
SD_QD_contig_30268893	20063	NA	49979.16801	40.14272506	medium	8.096342706	49	DTR_347262	50.96	23.59	29.43512457	59.00414227	15	1
ZJ_WZ_contig_3966148||full	20051	NA	73218.7976	27.38504408	medium	9.112036409	10	DTR_317121	33.12	25.52	18.11369256	55.20303085	5	1
JS_YC_contig_23354528	20046	NA	40703.18405	49.24921838	low	12.58938245	123	DTR_578220	44.18	12.76	21.70515965	37.55436481	6	1
