,BH2_FDSW220017122-1r,BH4_FDSW220017124-1r,BH6_FDSW220017126-1r,BH8_FDSW220017128-1r,BH10_FDSW220017130-1r,BH12_FDSW220017132-1r,BH14_FDSW220017134-1r,BH15_FDSW220017135-1r,DD1_FDSW220008388-1r,DD3_FDSW220008390-2r,DD5_FDSW220008392-2r,DD7_FDSW220008394-1r,DD9_FDSW220008396-1r,DD11_FDSW220008398-1r,DD13_FDSW220008400-2r,DD15_FDSW220008402-2r,DY2_FDME210438600-1b,DY3_FDME210438601-1r,DY6_FDME210438604-1r,DY7_FDME210438605-1r,DY10_FDME210438608-1r,DY11_FDME210438609-1r,DY13_FDME210438611-1b,DY15_FDME210438613-1r,LYG1_FDME210455382-1r,LYG3_FDME210455384-1r,LYG5_FDME210455386-1r,LYG6_FDME210455387-1r,LYG7_FDME210455388-1r,LYG11_FDME210455392-2r,LYG13_FDME210455394-1a,LYG15_FDME210455396-1a,NB1_FDME210455352-1r,NB2_FDME210455353-1r,NB4_FDME210455355-1r,NB6_FDME210455357-1r,NB7_FDME210455358-1r,NB11_FDME210455362-1b,NB12_FDME210455363-1r,NB15_FDME210455366-1r,SY1_FDME210455397-2a,SY3_FDME210455399-2a,SY7_FDME210455403-2a,SY9_FDME210455405-2a,SY11_FDME210455407-1r,SY12_FDME210455408-1r,SY13_FDME210455409-2a,SY15_FDME210455411-2a,ST1_FDME220007465-1r,ST3_L1,ST7_FDME220007471-1r,ST9_L1,ST10_L1,ST12_L1,ST13_L1,ST15_L1,WZ1_L1,WZ3_L1,WZ5_L1,WZ7_FDME210455463-1r,WZ10_L1,WZ11_L1,WZ14_L1,WZ15_FDME210455471-1r,XM2_FDME220007436-1r,XM4_FDME220007438-1r,XM6_FDME220007440-1r,XM8_FDME220007442-1r,XM10_FDME220007444-1r,XM12_FDME220007446-1r,XM14_FDME220007448-1r,XM15_FDME220007449-1r,YC1_FDME220007405-1r,YC3_FDME220007407-1r,YC5_FDME220007409-1r,YC7_FDME220007411-1a,YC9_FDME220007413-1r,YC11_FDME220007415-1r,YC13_FDME220007417-1r,YC15_FDME220007419-1r,ZH1_FDSW220008784-1r,ZH3_FDSW220008786-1r,ZH5_FDSW220008788-1r,ZH7_FDSW220008790-1r,ZH9_FDSW220008792-2r,ZH11_FDSW220008794-2r,ZH13_FDSW220008796-2r,ZH15_FDSW220008798-2r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
HN_SY_bin_97,0,0,0.013975352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58541369,5.611139322,4.022496016,7.294501712,9.614038174,5.870765946,3.371662776,6.534204368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HN_SY_bin_98,10.43344742,8.413449938,7.119521813,5.192673593,7.079878001,5.313931795,4.538550603,5.157952186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824984528,11.76376244,5.042075678,4.623736124,0.340924594,1.022930665,12.29310363,10.58336624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HN_SY_bin_99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4124926,0,49.14023202,6.42216331,35.8986398,7.795648437,36.90807938,0,1.892731052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_bin_10,4.298298381,4.143747125,3.000655626,1.610723758,2.789997369,1.31836634,2.616485118,2.59278008,6.150308943,10.60676473,11.39227986,7.749140663,10.55179788,8.720908234,8.398802467,6.976096405,0,1.572488768,0,0,0,0,0,0,9.975847259,17.70547107,11.2126997,14.74115025,7.375895179,9.084578847,1.234575591,0,1.501635416,0.674034973,1.59941162,1.539648756,2.731183799,0.726693478,0.332301538,0.485370654,0.205684719,0,0,0,0,0,0,0,0.121051505,0.405057211,0.117227987,0.671259337,0,0.117500147,0.308378147,0.681879878,2.3465256,2.919821534,2.630351869,2.440163423,2.285548875,2.962560726,2.761817545,0.780877492,3.623517837,5.150553596,4.092262488,5.94788721,4.576445397,2.474519249,4.245817972,3.642130903,1.31959212,1.602512212,1.141585805,0.333476166,0.830878043,0.667182974,1.154493449,0.477908568,0,0,0,0,0,0,0,0,7.929376237,6.493218854,4.178555051,3.760899097,3.395607736,4.688725612,5.121961346,5.807234505
JS_LYG_bin_102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.540466552,3.602694192,13.95388068,1.121392709,0.815993922,26.34442265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_bin_105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.38535283,8.634074051,23.51388154,5.522579883,7.540219862,6.909537757,12.48709352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26186025,0.32071562,0,0,0.698265169,0.558447249,0.504774363,0.585906366
JS_LYG_bin_106,0,0,0,0,0,0,0,0,2.901070005,3.040163504,1.483292753,1.775218528,1.090628537,3.405138717,2.189737582,4.202481818,0,0,0,0,0,0,0,0,17.30681003,20.66503511,17.02959813,14.35779318,18.46562692,16.17167529,24.60067125,13.67165023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016975413,0,0,0.278230003,0.604823155,0.334155231,0.069106501,0.649779179,0.430535281,0.520164013,0.217468321,0.511975797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061578205,2.923315216,0.211389029,4.149362206,1.585297158,2.053421961,1.814822637,2.439316876
JS_LYG_bin_110,0,0,0,0,0,0,0,0,2.633621735,4.714375638,3.546413024,3.994615112,4.367810357,4.063827383,4.079635946,3.377380504,0,0,0,0,0,0,0,0,4.830128697,10.40294682,3.474340051,12.87368488,6.816204487,7.72327848,4.074579868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444125015,2.093966799,2.90202468,1.050244434,0.597773733,0.656544461,0.832805871,0.120519671,0,0,0.057999153,0,0,0,0,0,0,0,0,0,0,0,0,3.455524906,1.973127786,1.417176303,4.774682891,1.851665435,2.163353314,1.468528425,1.828352396
JS_LYG_bin_116,0,0,0,0,0,0,0,0,9.532520218,9.730568851,9.143198518,10.5537285,10.12604652,14.28740421,11.45060182,16.54410029,0,0,0,0,0,0,0,0,35.01238078,70.68516827,56.89488404,45.20614585,37.33158586,88.95514275,41.13834072,21.58612845,27.56317516,9.732361397,22.05257506,25.12688796,24.8203213,19.47042464,18.11329356,14.40225137,0,0,0,0,0,0,0,0,1.372078543,1.327894328,0.96219068,0.80558788,0.29030977,0,0.534606811,0.523517905,32.1055798,27.79960288,32.97833402,14.48651749,36.13934983,36.32212058,32.65325701,33.25682101,5.079152349,6.563202317,6.382504247,6.947151625,6.49074748,3.998457571,5.651382534,4.870612096,11.09501893,7.691573411,7.440632224,13.16693579,10.16903476,13.04723955,11.32170217,15.04510728,0,0,0,0,0,0,0,0,75.50787228,98.09400305,16.32564237,53.11010559,65.73244097,60.27942808,57.04932978,62.05744095
JS_LYG_bin_128,0,0,0,0,0,0,0,0,0.834615277,4.013919112,1.978436392,0.985218143,1.05701004,3.23407837,1.521915569,3.676560923,0,0,0,0,0,0,0,0,8.376646803,8.500036926,5.395538055,2.478903586,1.45766269,8.787135765,0.329995377,0,0.240035974,0,0.05454105,0.024932173,0,0.349591217,0.428245302,0.252486397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917916448,0.399224891,0.103608282,0.083050044,1.444115842,1.125167929,0.999674922,0.23969862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669289447,1.376476109,0,0.650452892,0.473732189,0.517884801,0.460120459,0.529101275
JS_LYG_bin_129,3.643477684,3.435041718,4.872428288,5.295007332,3.066843678,3.93681517,3.966287258,4.147056173,2.1762977,3.586616993,3.495542632,2.385300523,3.119486455,3.571495893,2.603260663,4.17493214,0,0.232486689,0,0,0,0,0,0,27.7756613,48.0753502,27.35431903,70.92901191,27.57128859,25.75868949,42.59728677,15.45858982,1.08709196,0.248771885,1.362522442,1.315486589,1.483153913,1.142315548,0.779224949,0.557298836,0,0,0,0,0,0,0,0,22.60873246,20.05716907,11.8685123,11.82601672,5.049877187,3.260523616,6.192210314,6.016512377,0.609008833,0.435811563,0.391018487,1.16654721,0.776150783,0.919645396,0.444010845,0.197871784,15.73639686,17.16571153,18.88262186,23.92100912,15.18470244,22.91818086,11.93584852,14.66820158,3.739788993,3.413287419,4.949924497,2.891884979,3.8639194,3.723829255,4.408659513,2.795273928,0,0.475151349,0.136084084,0.819268998,0.571692508,0.340375674,0.470515635,0.481696269,16.77745776,22.95445857,39.11637715,23.56451632,22.40889126,20.82064897,24.59177397,18.25027469
JS_LYG_bin_131,0,0,0,0,0,0,0,0,0.528655285,0.32269528,1.16386165,0.349825196,0.920544895,0,0.361413964,0.03337967,0,0,0,0,0,0,0,0,8.685870817,8.772812399,7.80691599,6.465021894,4.486623512,2.380920489,3.812726925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038515554,0.035577287,0,0.027613031,0,0,0,0
JS_LYG_bin_132,0,0,0,0,0,0,0,0,0,1.03191623,2.091074176,0,0.074089102,0,0,0.097852981,0,0,0,0,0,0,0,0,5.977309678,18.0218619,14.266991,2.311619429,0,14.32959655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476636868,0,0,0,0,0,0
JS_LYG_bin_134,0,0,0,0,0,0,0,0,7.124589322,4.142488061,3.736443058,4.127016261,4.221561012,6.447280255,5.708552351,5.901178227,0,0,0,0,0.194648626,0,0,0,23.28526095,24.2000147,22.27921326,33.84336786,42.08973897,21.31127566,108.90015,153.5978814,36.93777865,14.85127095,32.60351651,36.5206636,36.9242165,34.41258561,40.40865999,32.73192148,0,0,0,0,0,0,0,0,20.36841508,10.74114741,13.65346986,6.392413874,4.797071358,2.800369543,5.093900682,4.307339045,28.61116362,23.8916388,32.30838217,14.98740323,30.8976122,24.02434181,28.85606302,34.60204456,14.35430077,12.33768003,10.32102574,6.075493323,16.43583016,14.17622018,7.371622232,12.53828955,18.64362808,13.97128561,13.01897207,18.52006465,14.62739249,21.64583547,15.53204474,21.78186239,0,0,0,0,0,0,0,0,11.16152733,17.20688919,0.389663918,4.085978073,19.70381213,15.37288448,15.02226739,19.8740624
JS_LYG_bin_136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.63209236,11.40448324,17.48098213,27.86411062,23.61000033,17.9089131,16.67063333,3.761256856,16.79371352,5.273225856,14.58658683,16.29413771,15.3374447,11.90366675,10.55619514,8.251453612,0,0,0,0,0,0,0,0,4.299174003,4.449138258,1.463864713,2.216905762,0.468178739,0.175547055,1.219757833,1.395047306,9.282506975,11.52001045,11.26424159,12.9528395,8.530530151,10.59475497,7.340160232,23.68275306,9.281321518,14.24713049,12.56767446,11.99986571,12.56941852,13.87445003,10.79831196,10.01945695,12.07829247,9.427467601,9.078686264,13.73909364,11.77616073,15.23630557,15.86510358,14.76020939,0,0,0,0,0,0,0,0,13.7919955,14.42014506,8.3327358,10.16339727,7.809694655,9.529585601,8.230665563,8.48897079
JS_LYG_bin_16,0,0,0,0,0,0,0,0,0,0,0,3.114743615,0.997546896,5.122657119,0,1.528933257,0,0,0,0,0,0,0,0,19.76363347,2.450020598,38.45985597,0.128658475,33.43100621,8.62313244,23.48998739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959650362,0,0,0,0,0,0,0,0,0,0,0,0,3.039878557,1.463614348,0,0,0,0,0,0
JS_LYG_bin_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.5264046,179.6630286,434.7112305,46.49356726,13.59361887,433.2951568,66.13504119,44.91873318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_bin_23,0,0,0,0,0,0,0,0,66.5688286,28.67510912,31.02035051,30.60727439,30.17830874,34.66390015,70.71491064,28.23509922,0,0,0,0,0,0,0,0,10.09223039,5.16981253,23.6368419,25.99523549,45.96925302,14.18703693,23.87646553,15.37662258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781762757,1.396085076,2.217301536,1.447720252,0.681611926,2.189846527,0.686121966,2.067069253,1.134811,0.8479718,1.533012538,0.563193139,0.699417111,0.991803747,1.157909173,0.655332024,0,0,0,0,0,0,0,0,26.02013055,10.94354364,2.820993184,2.583911476,25.79509507,21.88989666,20.62538105,21.27445081
JS_LYG_bin_25,0,0,0,0,0,0,0,0,0.16611811,5.403319555,3.271787451,1.923862377,2.040169523,3.247552487,0.285840926,4.02616056,0,0,0,0,0,0,0,0,25.35449963,31.42398867,22.49182118,22.19849263,8.343795649,61.09269039,11.39497596,0.825617129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72071555,1.35981406,7.417625762,5.229082485,0.353734164,0,0.166417865,1.144236958,0,0,0,0,0,0,0,0,1.048206604,2.179688643,2.815346985,3.924112448,3.341633012,1.102611037,1.811291498,1.200883748,4.831585009,3.527500283,4.197719045,3.546380787,3.638704764,6.948463905,3.286538021,3.223712811,0,0,0,0,0,0,0,0,0.332663947,0.60414602,0,5.627709451,0,0,0,0
JS_LYG_bin_29,0,0,0,0,0,0,0,0,5.440117688,4.076533105,2.062807733,3.080681186,3.629603569,4.048473342,5.093743244,3.507562206,0,0,0,0,0,0,0,0,12.49615412,2.985039847,8.721376949,27.19276447,44.54927375,0.578536525,14.83566131,3.573343575,3.907018646,0.902378872,2.780576409,3.676887432,4.443891044,4.042008608,3.613226966,3.0791394,0,0,0,0,0,0,0,0,5.080224147,7.831823512,2.210366475,3.300869639,0.68479464,0,1.471137533,1.486781447,12.61178013,11.68680708,16.35819168,5.683942431,13.04904461,12.67512567,13.92749219,8.598860697,3.244740128,4.944580751,4.648736874,6.790526059,6.113980942,5.972781716,2.184832611,4.967641023,1.157658082,0.821678191,0.747001361,0.737321952,0.854469269,0.992046517,1.325821529,0.826298566,0,0,0,0,0,0,0,0,26.43156645,27.10029654,1.399753763,6.173843959,34.21357962,29.47388463,28.24944748,27.70521388
JS_LYG_bin_32,0,0,0,0,0,0,0,0,0.329059822,5.121637022,2.61889645,1.192211429,1.35053114,2.524229789,0.574600793,2.461090853,0,0,0,0,0,0,0,0,9.565792694,7.47860179,7.340034643,5.235080634,4.059168979,12.50096487,0.087734084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.223983234,5.026684844,1.943416017,11.74130183,0.280226185,1.73972988,2.644300716,1.060658864
JS_LYG_bin_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979990111,4.114662675,14.94725855,0,0,35.4571846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_bin_43,0,0,0,0,0,0,0,0,39.63096642,19.23817871,38.76474322,32.20691419,29.37280957,45.28492172,41.1180412,44.76530831,0,0,0,0,0,0,0,0,27.4351054,59.28969137,58.67871505,40.42931925,59.37104762,97.12141033,81.51847088,44.70989635,2.960338405,0.158997212,0.640696962,1.932235288,1.644098918,1.338015019,1.74160512,0.781858256,0,0,0,0,0,0,0,0,0.761569222,0.472079675,0.477785846,0.116157404,0,0,0,0,0.443427854,0.388111858,0.286927447,0.049955818,0.762706804,0.633298227,0.322630964,0.626668952,1.056922877,0.993896515,2.437351651,1.286643509,1.153457564,0.923638379,1.412854535,1.678831751,5.399409645,3.603534427,3.851911998,6.103125741,4.333354775,6.401024443,4.447098214,6.515106842,0,0,0,0,0,0,0,0,15.66157017,19.3915783,0,13.67000817,9.886769104,8.272296231,9.841384715,10.4859145
JS_LYG_bin_44,0,0,0,0,0,0,0,0,16.80226973,24.48526008,10.40116595,17.26302632,15.89951987,17.62960751,12.42589856,21.04128556,0,0,0,0,0,0,0,0,48.68879779,44.20308576,65.97635559,58.27748351,54.67658709,59.43659039,48.16983064,46.25051782,31.79346842,8.035860965,23.50727306,31.45692294,24.58081981,22.76345595,25.35669107,16.57114687,0,0,0,0,0,0,0,0,11.84225135,16.05750756,5.456850197,14.38927524,4.491524798,2.573197321,9.538251857,9.052033076,42.98628478,42.03764802,44.47694975,24.80361287,35.74106487,41.44319035,28.14860446,57.53940854,30.04998814,32.97453239,28.82648313,37.49077681,31.13040832,35.87803475,28.87040195,33.29977636,12.73657994,13.10516668,12.7330365,24.08687213,17.32068561,14.49791425,18.54028016,20.32882379,0,0.058792342,0,0,0,0,0,0,82.25625956,97.4144042,18.99545078,107.8264539,85.80568546,93.51288186,75.66237931,81.93544972
JS_LYG_bin_48,0,0,0,0,0,0,0,0,1.066006253,1.381474209,0.471545123,0.97733962,0.560930259,6.487873506,1.814316753,7.912416669,0,0,0,0,0,0,0,0,9.512297247,2.32888798,1.271283634,4.357404091,15.61516462,0,21.91093785,2.345588184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.210993377,7.894339684,11.94732666,10.30194606,10.50262586,9.294505409,7.960002241,9.563123399,0,0,0,0,0,0,0,0,0,0,0,0.50036399,0,0,0,0
JS_LYG_bin_49,0,0,0,0,0,0,0,0,20.40840552,13.14622395,13.85546298,13.11407844,14.07784269,13.49670467,18.91457889,9.670925341,0,0,0,0,0,0,0,0,19.38154147,25.77558539,29.46216832,22.52618811,27.26872084,37.44769489,19.51241902,7.394792858,0.474231136,0,0.40558692,0.470097576,0.569629475,0.409613282,0.151990764,0.120210288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.280169493,3.787411174,5.280470261,1.84843315,3.120026259,4.222003528,4.29907552,1.175529672,0.196447027,0.263078164,0.427237967,0.778187366,0.468624198,0.837389456,0.062140661,0.266461388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630296556,0.555591769,0.187331144,0.384032519,0.316838481,0.387494027,0.2391328,0.343700904
JS_LYG_bin_50,0,0,0,0,0,0,0,0,21.55634098,3.118307822,14.65860294,5.649228632,15.03967983,11.18102568,15.17032056,7.881201927,0,0,0,0,0,0,0,0,5.732064369,1.384250651,4.358009718,17.3017359,22.31539259,0.314454801,9.710221527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992398426,0.54365126,0.758639826,0.295061766,0.548924881,0.661196114,0.966783489,0.582279439,0,0,0,0,0,0,0,0,1.603071726,1.874685361,0,0,2.537742733,1.953090125,2.836887855,1.709597212
JS_LYG_bin_51,5.083614211,4.031253487,4.171901709,3.493523873,4.229113357,3.723566861,3.108598172,3.281854444,62.84417961,74.57142552,48.49142483,48.16519099,61.70315757,62.49911145,57.21085209,48.08753988,1.521678231,15.58899906,0.117613268,0,0,0,0,0,20.66209079,33.64316793,25.09124792,32.33072356,24.13421226,29.84783426,11.61815701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.316780897,11.6796848,4.750170271,7.545048815,4.584936841,4.271715481,8.480734356,8.388042143,0,0,0,0,0,0,0,0,36.92266954,54.06685913,57.23185382,61.69687855,49.94090802,59.06976291,43.57684843,56.11336663,0,0,0,0,0,0,0,0,0.187197989,1.003580487,0.328706065,0.978308811,0.959203309,0.698917273,0.726343386,0.765947848,12.46382361,11.146866,17.76027714,12.80842069,14.22752562,15.27345805,16.66473494,11.81748941
JS_LYG_bin_52,0,0,0,0,0,0,0,0,3.560113183,11.74199655,10.49116835,7.266992278,7.571453348,10.49190773,4.395271004,10.4320231,0,0,0,0,0,0,0,0,17.63236304,28.53729728,20.96735429,12.34462344,10.35173609,31.59653062,2.194563187,0,0.440543739,0,0.197352565,0.262957751,0.434396338,0.631353645,0.578336284,0.299860863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.581228938,1.150628835,0.994866371,0.463200935,1.960148077,1.618541692,1.284144207,2.126704496,0.141787019,0.372837271,0.362957451,0.590011235,0.393681831,0.03910297,0.494651689,0.243084246,0.207343026,0.176776517,0.114830955,0.017617848,0.215737113,0.258788144,0.260380301,0.187667575,0,0,0,0,0,0,0,0,6.375956842,6.9299261,2.95293501,13.20621917,1.92881382,2.83161115,3.347097283,2.578030695
JS_LYG_bin_53,0,0,0,0,0,0,0,0,8.428850512,6.502070837,3.609356385,4.197100737,2.946024007,6.62795376,7.526861293,6.49164525,0,0,0,0,0,0,0,0,17.11587704,18.67013188,20.03943354,16.87671506,27.06569303,16.34584102,23.10553634,18.23654678,7.675882824,2.996317431,7.363153206,8.440600876,8.775665108,9.275158509,9.932887214,8.051118417,0,0,0,0,0,0,0,0,2.749887167,3.259012126,2.57035,1.058913428,1.403362849,0.8885951,1.192304614,0.795626216,9.797327198,7.300115697,12.14556798,3.434548822,14.40743541,7.377560868,11.80552457,5.003619883,2.253297126,2.243489622,1.335263578,0.985990779,1.719072784,2.153748243,0.755483296,1.811263578,7.600877104,7.329510764,7.346708961,8.078721339,7.604338447,10.46172367,6.561171894,8.904224207,0,0,0,0,0,0,0,0,12.70666422,21.27655493,0,6.480630598,25.62010342,22.40542567,19.05916673,24.41065007
JS_LYG_bin_54,0,0,0,0,0,0,0,0,8.329628486,1.882309988,4.146566891,2.604731967,4.001573548,2.84028664,6.175149423,1.146104759,0,0,0,0,0,0,0,0,4.248849007,1.978951331,6.530025751,18.73492604,23.28952874,0.209858289,20.41210748,2.586050636,2.844975996,0.643831846,2.970488841,3.4245571,2.461224361,2.448694642,2.247723955,1.914653795,0,0,0,0,0,0,0,0,1.515617864,0,0,0,0,0,0,0,2.07962517,2.050989375,1.439610708,6.433472484,2.751125727,3.262906855,1.730561659,2.973304344,0.274577312,0,0.198450356,0,0.172073701,0.972956164,0,0.498820398,1.24901524,1.196734636,1.562238936,1.097203868,1.549190714,0.938098893,1.711446095,1.107205412,0,0,0,0,0,0,0,0,8.995517235,8.259982441,0,0.111971968,16.77713675,14.80681258,13.6437216,14.85345123
JS_LYG_bin_56,0,0,0,0,0,0,8.691069698,2.783960625,5.672423484,20.18489049,17.92933628,11.77743127,13.86785173,12.99014958,7.331242157,14.97903465,0,1.613720188,0,0,0,0,0,0,37.32741516,43.42492588,32.9594289,23.79747049,15.60523173,46.76000442,11.66112209,0.01273388,0.385959665,0,0.33346746,0.305096353,0.280354992,0.251442427,0.076449774,0,0.503372721,0,0.300632589,0,0,0,0.149442183,0.034784978,6.399043384,10.32004317,11.74603606,18.87767242,12.62390949,6.910910556,9.923335813,11.23741142,1.117222328,1.290938395,1.628721655,0.507599128,1.314013076,1.482971358,0.934903816,2.260728106,9.509623042,10.63759001,9.300331219,13.52885265,9.230859257,9.219671551,13.74808341,11.05770693,0.217506731,0.315403271,0.052338509,0.0851799,0.34559954,0.451912004,0.351262293,0.331678933,15.53335635,10.53711572,15.8488738,11.48664301,12.33403198,13.75279349,15.68761096,11.76722652,5.204975387,7.032618981,10.79080945,21.35647215,3.868877635,5.830177622,4.481802868,5.263426894
JS_LYG_bin_60,0,0,0,0,0,0,0,0,1.136490776,1.753567803,3.635466042,1.297417981,2.045932421,1.393064251,1.301083367,1.579447023,0,0,0,0,0,0,0,0,8.570136433,7.544819047,3.537002809,5.565907797,3.921175654,1.597017808,0.320878827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16351328,0.201801455,0,0,0,0,0,0.033615732
JS_LYG_bin_69,0,0,0,0,0,0,0,0,6.316599745,3.689246301,5.247701037,5.461970524,6.069567663,4.618584153,5.029326848,3.248484696,0,0,0,0,0,0,0,0,17.67350989,35.83916295,28.16564922,35.11877512,42.71232714,29.92145672,6.204858953,0,11.67352915,5.715566804,12.28376347,11.82063329,14.29456083,13.19542253,9.645242678,12.11239913,0,0,0,0,0,0,0,0,2.001475211,5.234901831,1.157833992,3.846474491,0.196007528,0,1.784926822,1.051829993,24.68169899,29.31775612,36.08227901,27.54567075,16.39586233,21.62362223,22.29477836,14.78668722,2.875391204,6.750555545,5.406880863,7.063419578,7.149559922,6.675050026,4.924787899,4.729004845,1.626124145,1.913456498,2.198415081,1.408428139,2.958903712,2.110686803,2.253797922,1.976152384,0,0,0,0,0,0,0,0,52.16937009,43.99821487,29.12419153,10.06769779,44.37739854,43.21971607,40.38557846,39.51262289
JS_LYG_bin_7,0,0,0,0,0,0,0,0,0.104876395,0.0768697,0,0.971380962,0.474847259,0.362576117,0.355864317,0.671337064,0,0,0,0,0,0,0,0,3.349274789,8.788022711,7.461331752,1.508519357,0.504865499,19.07761493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.438575247,3.38745808,3.221585694,2.329011979,1.745710205,2.869626275,2.178169778,1.427663117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
